GEOID,Latitude,Longitude,block_pop,area_km2,pop_density
170830101003,39.11044893669309,-90.30851031967369,,6.0580162482513495,
171978834011,41.3129877121434,-88.13946993076765,,2.6411822961799087,
171978839041,41.34048042285655,-87.84945848690302,,148.60846908948204,
171978835072,41.404168002357615,-87.84457207938716,,83.81423105595077,
171978803052,41.70790177848279,-88.17646716649311,,1.4934392667558218,
170315703002,41.802348815565416,-87.72587389062578,1033.0,0.29820011725503687,3464.1166794596616
170315703003,41.804278635987664,-87.72961437458333,1524.0,0.28681211229284503,5313.583125261961
170315704001,41.80702815113735,-87.7189317775711,921.0,0.21077685241266078,4369.550021540592
170315704002,41.80430424251403,-87.71919745756453,694.0,0.6238212914661712,1112.4980976024196
170315705001,41.7996299262041,-87.73007262647074,953.0,0.3240800429861995,2940.6315526827493
170315705002,41.79784180310861,-87.73421526520326,1509.0,0.43869627958423985,3439.7373997110385
